ProductID,SKU,Category,UnitPrice,Brand
1353,SKU-1353,Electronics,10438,Softq
1354,SKU-1354,Electronics,9850,Global
1355,SKU-1355,Furniture,8249,Global
1356,SKU-1356,Furniture,5365,Softq
1357,SKU-1357,Grocery,8058,Prime
1358,SKU-1358,Electronics,2315,Prime
1359,SKU-1359,Furniture,210,Elite
1360,SKU-1360,Grocery,9036,Prime
1361,SKU-1361,Furniture,6336,Softq
1362,SKU-1362,Furniture,8103,Nova
1363,SKU-1363,Furniture,7419,Nova
1364,SKU-1364,Grocery,3915,Global
1365,SKU-1365,Furniture,11494,Softq
1366,SKU-1366,Clothing,4029,Global
1367,SKU-1367,Clothing,12174,Nova
1368,SKU-1368,Grocery,14086,Elite
1369,SKU-1369,Home Appliances,305,Softq
1370,SKU-1370,Clothing,12946,Nova
1371,SKU-1371,Grocery,10809,Elite
1372,SKU-1372,Electronics,8645,Elite
1373,SKU-1373,Electronics,14702,Nova
1374,SKU-1374,Furniture,1240,Elite
1375,SKU-1375,Grocery,4909,Prime
1376,SKU-1376,Home Appliances,10312,Prime
1377,SKU-1377,Grocery,6805,Elite
1378,SKU-1378,Home Appliances,13011,Softq
1379,SKU-1379,Electronics,14971,Elite
1380,SKU-1380,Furniture,7410,Elite
1381,SKU-1381,Clothing,3147,Elite
1382,SKU-1382,Electronics,3845,Elite
1383,SKU-1383,Electronics,6435,Global
1384,SKU-1384,Electronics,658,Elite
1385,SKU-1385,Clothing,8526,Prime
1386,SKU-1386,Furniture,12476,Global
1387,SKU-1387,Electronics,14110,Global
1388,SKU-1388,Clothing,6528,Global
1389,SKU-1389,Grocery,10315,Softq
1390,SKU-1390,Electronics,8225,Nova
1391,SKU-1391,Home Appliances,6494,Global
1392,SKU-1392,Furniture,1687,Global
1393,SKU-1393,Clothing,3183,Global
1394,SKU-1394,Electronics,4197,Global
1395,SKU-1395,Clothing,14393,Nova
1396,SKU-1396,Clothing,5724,Nova
1397,SKU-1397,Grocery,3655,Prime
1398,SKU-1398,Home Appliances,8689,Elite
1399,SKU-1399,Home Appliances,5392,Nova
1400,SKU-1400,Home Appliances,2841,Elite
1401,SKU-1401,Electronics,6471,Nova
1402,SKU-1402,Furniture,2636,Elite
1403,SKU-1403,Furniture,14871,Global
1404,SKU-1404,Home Appliances,3367,Elite
1405,SKU-1405,Home Appliances,12660,Elite
1406,SKU-1406,Clothing,12826,Softq
1407,SKU-1407,Electronics,13235,Prime
1408,SKU-1408,Clothing,8854,Elite
1409,SKU-1409,Furniture,11868,Prime
1410,SKU-1410,Clothing,11665,Global
1411,SKU-1411,Furniture,13298,Global
1412,SKU-1412,Furniture,10762,Global
1413,SKU-1413,Electronics,7034,Global
1414,SKU-1414,Home Appliances,14925,Softq
1415,SKU-1415,Clothing,13517,Prime
1416,SKU-1416,Grocery,3855,Global
1417,SKU-1417,Grocery,4666,Global
1418,SKU-1418,Electronics,14450,Nova
1419,SKU-1419,Furniture,1314,Nova
1420,SKU-1420,Electronics,4282,Softq
1421,SKU-1421,Electronics,8155,Nova
1422,SKU-1422,Grocery,4752,Prime
1423,SKU-1423,Home Appliances,11535,Global
1424,SKU-1424,Grocery,3201,Global
1425,SKU-1425,Clothing,12354,Global
1426,SKU-1426,Electronics,7452,Softq
1427,SKU-1427,Clothing,14147,Elite
1428,SKU-1428,Home Appliances,2578,Nova
1429,SKU-1429,Grocery,7007,Elite
1430,SKU-1430,Clothing,1862,Global
1431,SKU-1431,Clothing,13080,Elite
1432,SKU-1432,Home Appliances,6911,Nova
1433,SKU-1433,Furniture,8093,Elite
1434,SKU-1434,Home Appliances,13041,Elite
1435,SKU-1435,Clothing,3563,Global
1436,SKU-1436,Clothing,13793,Elite
1437,SKU-1437,Grocery,1870,Prime
1438,SKU-1438,Home Appliances,948,Nova
1439,SKU-1439,Electronics,11297,Nova
1440,SKU-1440,Grocery,12283,Prime
1441,SKU-1441,Furniture,5973,Nova
1442,SKU-1442,Electronics,4309,Elite
1443,SKU-1443,Furniture,858,Prime
1444,SKU-1444,Electronics,2498,Nova
1445,SKU-1445,Home Appliances,14313,Elite
1446,SKU-1446,Home Appliances,4996,Global
1447,SKU-1447,Clothing,11323,Prime
1448,SKU-1448,Home Appliances,9285,Nova
1449,SKU-1449,Grocery,14357,Softq
1450,SKU-1450,Grocery,10769,Elite
1451,SKU-1451,Clothing,1426,Global
1452,SKU-1452,Home Appliances,4914,Elite
1453,SKU-1453,Grocery,1956,Global
1454,SKU-1454,Grocery,922,Nova
1455,SKU-1455,Electronics,5442,Global
1456,SKU-1456,Grocery,4100,Global
1457,SKU-1457,Home Appliances,10126,Nova
1458,SKU-1458,Furniture,3122,Elite
1459,SKU-1459,Furniture,12007,Global
1460,SKU-1460,Electronics,4921,Elite
1461,SKU-1461,Grocery,9765,Elite
1462,SKU-1462,Furniture,12715,Nova
1463,SKU-1463,Clothing,861,Global
1464,SKU-1464,Electronics,12836,Softq
1465,SKU-1465,Grocery,6810,Prime
1466,SKU-1466,Grocery,7818,Prime
1467,SKU-1467,Grocery,6610,Softq
1468,SKU-1468,Electronics,3893,Elite
1469,SKU-1469,Home Appliances,7857,Softq
1470,SKU-1470,Grocery,6676,Global
1471,SKU-1471,Home Appliances,547,Nova
1472,SKU-1472,Furniture,10580,Elite
1473,SKU-1473,Electronics,1802,Nova
1474,SKU-1474,Grocery,4688,Global
1475,SKU-1475,Home Appliances,2893,Softq
1476,SKU-1476,Grocery,4558,Elite
1477,SKU-1477,Home Appliances,4654,Nova
1478,SKU-1478,Home Appliances,4851,Elite
1479,SKU-1479,Electronics,6721,Prime
1480,SKU-1480,Clothing,11309,Prime
1481,SKU-1481,Home Appliances,8725,Global
1482,SKU-1482,Clothing,10137,Elite
1483,SKU-1483,Grocery,3711,Nova
1484,SKU-1484,Grocery,12066,Nova
1485,SKU-1485,Furniture,710,Nova
1486,SKU-1486,Electronics,7392,Prime
1487,SKU-1487,Clothing,14992,Nova
1488,SKU-1488,Home Appliances,4121,Elite
1489,SKU-1489,Grocery,1192,Global
1490,SKU-1490,Furniture,8772,Nova
1491,SKU-1491,Grocery,5350,Global
1492,SKU-1492,Clothing,5121,Elite
1493,SKU-1493,Clothing,8349,Softq
1494,SKU-1494,Home Appliances,5604,Prime
1495,SKU-1495,Furniture,13345,Prime
1496,SKU-1496,Electronics,11902,Nova
1497,SKU-1497,Furniture,4624,Prime
1498,SKU-1498,Electronics,11876,Prime
1499,SKU-1499,Electronics,1320,Nova
1500,SKU-1500,Clothing,417,Prime
1501,SKU-1501,Electronics,1097,Global
1502,SKU-1502,Grocery,137,Elite
1503,SKU-1503,Clothing,8406,Prime
1504,SKU-1504,Clothing,7796,Global
1505,SKU-1505,Clothing,10669,Nova
1506,SKU-1506,Home Appliances,7243,Global
1507,SKU-1507,Grocery,4716,Nova
1508,SKU-1508,Furniture,13808,Global
1509,SKU-1509,Grocery,7639,Softq
1510,SKU-1510,Home Appliances,11200,Global
1511,SKU-1511,Furniture,3277,Prime
1512,SKU-1512,Furniture,13411,Nova
1513,SKU-1513,Furniture,8158,Softq
1514,SKU-1514,Furniture,9055,Global
1515,SKU-1515,Grocery,1443,Prime
1516,SKU-1516,Electronics,5572,Global
1517,SKU-1517,Furniture,5396,Prime
1518,SKU-1518,Home Appliances,11649,Softq
1519,SKU-1519,Grocery,14422,Prime
1520,SKU-1520,Furniture,10109,Prime
1521,SKU-1521,Clothing,467,Global
1522,SKU-1522,Grocery,6434,Elite
1523,SKU-1523,Electronics,2157,Prime
1524,SKU-1524,Clothing,8074,Elite
1525,SKU-1525,Electronics,1002,Global
1526,SKU-1526,Home Appliances,4958,Softq
1527,SKU-1527,Home Appliances,13376,Global
1528,SKU-1528,Electronics,10653,Elite
1529,SKU-1529,Home Appliances,4881,Softq
1530,SKU-1530,Electronics,6110,Elite
1531,SKU-1531,Home Appliances,2358,Elite
1532,SKU-1532,Furniture,11039,Global
1533,SKU-1533,Home Appliances,4868,Prime
1534,SKU-1534,Home Appliances,935,Elite
1535,SKU-1535,Furniture,8808,Prime
1536,SKU-1536,Clothing,7176,Nova
1537,SKU-1537,Home Appliances,1159,Global
1538,SKU-1538,Furniture,11874,Global
1539,SKU-1539,Grocery,4400,Softq
1540,SKU-1540,Grocery,246,Prime
1541,SKU-1541,Electronics,496,Prime
1542,SKU-1542,Grocery,9688,Elite
1543,SKU-1543,Home Appliances,5993,Global
1544,SKU-1544,Electronics,11414,Elite
1545,SKU-1545,Furniture,11468,Elite
1546,SKU-1546,Home Appliances,5067,Prime
1547,SKU-1547,Grocery,14464,Prime
1548,SKU-1548,Electronics,2585,Elite
1549,SKU-1549,Clothing,6750,Global
1550,SKU-1550,Grocery,11095,Prime
1551,SKU-1551,Grocery,6990,Prime
1552,SKU-1552,Home Appliances,9739,Nova
1553,SKU-1553,Grocery,10854,Softq
1554,SKU-1554,Grocery,10747,Softq
1555,SKU-1555,Electronics,9976,Prime
1556,SKU-1556,Home Appliances,765,Softq
1557,SKU-1557,Electronics,468,Softq
1558,SKU-1558,Grocery,8907,Prime
1559,SKU-1559,Furniture,8821,Prime
1560,SKU-1560,Home Appliances,13363,Global
1561,SKU-1561,Home Appliances,1282,Nova
1562,SKU-1562,Grocery,11277,Elite
1563,SKU-1563,Home Appliances,9998,Elite
1564,SKU-1564,Furniture,14867,Nova
1565,SKU-1565,Clothing,12588,Softq
1566,SKU-1566,Clothing,9780,Nova
1567,SKU-1567,Electronics,10505,Nova
1568,SKU-1568,Electronics,8554,Elite
1569,SKU-1569,Furniture,1942,Softq
1570,SKU-1570,Clothing,12621,Elite
1571,SKU-1571,Clothing,13756,Nova
1572,SKU-1572,Clothing,8871,Global
1573,SKU-1573,Grocery,7069,Elite
1574,SKU-1574,Clothing,8854,Elite
1575,SKU-1575,Home Appliances,14161,Nova
1576,SKU-1576,Clothing,11090,Prime
1577,SKU-1577,Furniture,167,Global
1578,SKU-1578,Clothing,5645,Elite
1579,SKU-1579,Grocery,6311,Global
1580,SKU-1580,Electronics,3429,Softq
1581,SKU-1581,Home Appliances,8645,Nova
1582,SKU-1582,Clothing,6767,Nova
1583,SKU-1583,Home Appliances,11705,Softq
1584,SKU-1584,Clothing,2638,Nova
1585,SKU-1585,Electronics,14882,Nova
1586,SKU-1586,Clothing,12064,Prime
1587,SKU-1587,Electronics,8126,Nova
1588,SKU-1588,Grocery,11182,Prime
1589,SKU-1589,Furniture,5602,Elite
1590,SKU-1590,Grocery,4112,Global
1591,SKU-1591,Grocery,2764,Nova
1592,SKU-1592,Electronics,7063,Nova
1593,SKU-1593,Furniture,7394,Global
1594,SKU-1594,Furniture,8894,Softq
1595,SKU-1595,Grocery,1053,Elite
1596,SKU-1596,Furniture,9564,Nova
1597,SKU-1597,Furniture,4605,Elite
1598,SKU-1598,Electronics,9775,Elite
1599,SKU-1599,Furniture,5125,Softq
1600,SKU-1600,Grocery,7529,Softq
1601,SKU-1601,Furniture,11426,Softq
1602,SKU-1602,Grocery,2581,Global
1603,SKU-1603,Furniture,408,Nova
1604,SKU-1604,Furniture,822,Elite
1605,SKU-1605,Furniture,3222,Global
1606,SKU-1606,Furniture,107,Elite
1607,SKU-1607,Grocery,8177,Global
1608,SKU-1608,Clothing,13432,Softq
1609,SKU-1609,Grocery,11271,Nova
1610,SKU-1610,Clothing,6744,Softq
1611,SKU-1611,Electronics,639,Softq
1612,SKU-1612,Clothing,893,Elite
1613,SKU-1613,Furniture,6836,Nova
1614,SKU-1614,Electronics,2234,Nova
1615,SKU-1615,Furniture,4811,Prime
1616,SKU-1616,Home Appliances,13178,Global
1617,SKU-1617,Home Appliances,13269,Nova
1618,SKU-1618,Clothing,10151,Global
1619,SKU-1619,Clothing,13863,Nova
1620,SKU-1620,Electronics,12201,Softq
1621,SKU-1621,Grocery,193,Prime
1622,SKU-1622,Clothing,7765,Nova
1623,SKU-1623,Electronics,656,Softq
1624,SKU-1624,Electronics,8171,Elite
1625,SKU-1625,Home Appliances,1129,Global
1626,SKU-1626,Furniture,4083,Elite
1627,SKU-1627,Electronics,4596,Elite
1628,SKU-1628,Home Appliances,14335,Softq
1629,SKU-1629,Furniture,12274,Nova
1630,SKU-1630,Electronics,13037,Elite
1631,SKU-1631,Home Appliances,14526,Global
1632,SKU-1632,Clothing,10978,Elite
1633,SKU-1633,Furniture,586,Global
1634,SKU-1634,Home Appliances,1646,Prime
1635,SKU-1635,Furniture,259,Global
1636,SKU-1636,Clothing,13560,Softq
1637,SKU-1637,Electronics,6609,Elite
1638,SKU-1638,Clothing,7767,Global
1639,SKU-1639,Grocery,2463,Elite
1640,SKU-1640,Furniture,11748,Prime
1641,SKU-1641,Home Appliances,12203,Prime
1642,SKU-1642,Grocery,487,Elite
1643,SKU-1643,Grocery,8256,Softq
1644,SKU-1644,Furniture,5824,Global
1645,SKU-1645,Grocery,10335,Softq
1646,SKU-1646,Grocery,11262,Elite
1647,SKU-1647,Grocery,6861,Prime
1648,SKU-1648,Clothing,1134,Nova
1649,SKU-1649,Furniture,375,Global
1650,SKU-1650,Clothing,3237,Global
1651,SKU-1651,Clothing,10949,Prime
1652,SKU-1652,Home Appliances,1571,Global
1653,SKU-1653,Furniture,11731,Elite
1654,SKU-1654,Grocery,1920,Nova
1655,SKU-1655,Electronics,7041,Elite
1656,SKU-1656,Home Appliances,9468,Global
1657,SKU-1657,Furniture,14716,Nova
1658,SKU-1658,Furniture,441,Nova
1659,SKU-1659,Grocery,3808,Elite
1660,SKU-1660,Grocery,11078,Nova
1661,SKU-1661,Home Appliances,8788,Global
1662,SKU-1662,Grocery,4549,Global
1663,SKU-1663,Electronics,621,Elite
1664,SKU-1664,Grocery,6839,Softq
1665,SKU-1665,Home Appliances,6881,Global
1666,SKU-1666,Grocery,239,Global
1667,SKU-1667,Furniture,4674,Global
1668,SKU-1668,Furniture,12057,Elite
1669,SKU-1669,Clothing,7822,Global
1670,SKU-1670,Grocery,14154,Global
1671,SKU-1671,Furniture,4224,Elite
1672,SKU-1672,Home Appliances,5282,Softq
1673,SKU-1673,Grocery,5009,Prime
1674,SKU-1674,Furniture,3761,Nova
1675,SKU-1675,Grocery,4075,Elite
1676,SKU-1676,Grocery,1004,Prime
1677,SKU-1677,Furniture,13950,Softq
1678,SKU-1678,Clothing,5900,Nova
1679,SKU-1679,Home Appliances,3376,Global
1680,SKU-1680,Grocery,7266,Softq
1681,SKU-1681,Grocery,152,Softq
1682,SKU-1682,Home Appliances,1366,Nova
1683,SKU-1683,Grocery,5463,Softq
1684,SKU-1684,Grocery,14689,Global
1685,SKU-1685,Clothing,6907,Global
1686,SKU-1686,Clothing,8557,Prime
1687,SKU-1687,Clothing,2348,Elite
1688,SKU-1688,Grocery,10546,Prime
1689,SKU-1689,Home Appliances,4397,Global
1690,SKU-1690,Home Appliances,9742,Elite
1691,SKU-1691,Grocery,14629,Global
1692,SKU-1692,Electronics,4784,Elite
1693,SKU-1693,Grocery,4939,Softq
1694,SKU-1694,Home Appliances,4309,Prime
1695,SKU-1695,Home Appliances,4676,Nova
1696,SKU-1696,Furniture,8252,Elite
1697,SKU-1697,Furniture,9680,Nova
1698,SKU-1698,Electronics,5507,Nova
1699,SKU-1699,Clothing,8290,Prime
1700,SKU-1700,Home Appliances,12133,Softq
1701,SKU-1701,Electronics,9432,Elite
1702,SKU-1702,Furniture,6718,Nova
1703,SKU-1703,Electronics,6994,Elite
1704,SKU-1704,Electronics,1515,Global
1705,SKU-1705,Furniture,6263,Elite
1706,SKU-1706,Electronics,6710,Nova
1707,SKU-1707,Grocery,3506,Elite
1708,SKU-1708,Grocery,7957,Nova
1709,SKU-1709,Grocery,14203,Nova
1710,SKU-1710,Grocery,1366,Elite
1711,SKU-1711,Clothing,7173,Nova
1712,SKU-1712,Grocery,14594,Global
1713,SKU-1713,Grocery,7731,Softq
1714,SKU-1714,Electronics,14575,Global
1715,SKU-1715,Electronics,7956,Elite
1716,SKU-1716,Furniture,6229,Prime
1717,SKU-1717,Grocery,9267,Global
1718,SKU-1718,Electronics,1378,Nova
1719,SKU-1719,Home Appliances,14680,Nova
1720,SKU-1720,Clothing,10874,Softq
1721,SKU-1721,Clothing,3569,Elite
1722,SKU-1722,Home Appliances,3443,Global
1723,SKU-1723,Clothing,14907,Prime
1724,SKU-1724,Home Appliances,1858,Softq
1725,SKU-1725,Furniture,6423,Prime
1726,SKU-1726,Home Appliances,1450,Global
1727,SKU-1727,Electronics,3344,Softq
1728,SKU-1728,Furniture,9253,Prime
1729,SKU-1729,Grocery,2214,Prime
1730,SKU-1730,Home Appliances,8118,Softq
1731,SKU-1731,Grocery,1859,Global
1732,SKU-1732,Home Appliances,7460,Softq
1733,SKU-1733,Home Appliances,6920,Softq
1734,SKU-1734,Electronics,8929,Global
1735,SKU-1735,Clothing,6566,Prime
1736,SKU-1736,Home Appliances,14915,Prime
1737,SKU-1737,Clothing,12954,Softq
1738,SKU-1738,Clothing,3680,Softq
1739,SKU-1739,Home Appliances,13250,Nova
1740,SKU-1740,Clothing,1942,Nova
1741,SKU-1741,Clothing,4907,Nova
1742,SKU-1742,Furniture,8683,Prime
1743,SKU-1743,Clothing,11480,Softq
1744,SKU-1744,Grocery,3463,Softq
1745,SKU-1745,Home Appliances,2046,Global
1746,SKU-1746,Grocery,2869,Nova
1747,SKU-1747,Furniture,5449,Elite
1748,SKU-1748,Grocery,3902,Softq
1749,SKU-1749,Furniture,3694,Prime
1750,SKU-1750,Home Appliances,3135,Nova
1751,SKU-1751,Clothing,11169,Elite
1752,SKU-1752,Clothing,1517,Nova
1753,SKU-1753,Furniture,6569,Prime
1754,SKU-1754,Clothing,12120,Elite
1755,SKU-1755,Home Appliances,11978,Prime
1756,SKU-1756,Clothing,4407,Global
1757,SKU-1757,Electronics,8437,Elite
1758,SKU-1758,Home Appliances,4510,Global
1759,SKU-1759,Home Appliances,4611,Prime
1760,SKU-1760,Grocery,13692,Softq
1761,SKU-1761,Clothing,2717,Nova
1762,SKU-1762,Home Appliances,6038,Softq
1763,SKU-1763,Home Appliances,13732,Elite
1764,SKU-1764,Grocery,8304,Nova
1765,SKU-1765,Furniture,11433,Prime
1766,SKU-1766,Grocery,3457,Prime
1767,SKU-1767,Electronics,6992,Softq
1768,SKU-1768,Electronics,12703,Prime
1769,SKU-1769,Electronics,13815,Prime
1770,SKU-1770,Furniture,8490,Softq
1771,SKU-1771,Electronics,11343,Prime
1772,SKU-1772,Furniture,13511,Elite
1773,SKU-1773,Clothing,11577,Global
1774,SKU-1774,Clothing,12110,Global
1775,SKU-1775,Clothing,8265,Elite
1776,SKU-1776,Furniture,9329,Nova
1777,SKU-1777,Clothing,14537,Global
1778,SKU-1778,Furniture,4279,Prime
1779,SKU-1779,Clothing,7766,Elite
1780,SKU-1780,Grocery,10549,Nova
1781,SKU-1781,Furniture,1871,Softq
1782,SKU-1782,Grocery,10762,Prime
1783,SKU-1783,Clothing,8585,Nova
1784,SKU-1784,Clothing,12182,Softq
1785,SKU-1785,Clothing,7198,Elite
1786,SKU-1786,Electronics,11084,Global
1787,SKU-1787,Electronics,10303,Elite
1788,SKU-1788,Furniture,10079,Prime
1789,SKU-1789,Clothing,1307,Nova
1790,SKU-1790,Furniture,4642,Prime
1791,SKU-1791,Furniture,3797,Global
1792,SKU-1792,Electronics,3012,Softq
1793,SKU-1793,Electronics,2718,Prime
1794,SKU-1794,Grocery,11999,Nova
1795,SKU-1795,Clothing,3865,Global
1796,SKU-1796,Grocery,771,Prime
1797,SKU-1797,Electronics,5944,Softq
1798,SKU-1798,Grocery,2194,Global
1799,SKU-1799,Home Appliances,8314,Nova
1800,SKU-1800,Furniture,6550,Softq
1801,SKU-1801,Furniture,376,Prime
1802,SKU-1802,Furniture,8564,Global
1803,SKU-1803,Home Appliances,8532,Global
1804,SKU-1804,Home Appliances,7834,Nova
1805,SKU-1805,Electronics,6759,Elite
1806,SKU-1806,Electronics,6465,Prime
1807,SKU-1807,Home Appliances,680,Global
1808,SKU-1808,Furniture,5937,Prime
1809,SKU-1809,Home Appliances,10913,Global
1810,SKU-1810,Furniture,6501,Global
1811,SKU-1811,Grocery,5887,Elite
1812,SKU-1812,Furniture,5696,Prime
1813,SKU-1813,Furniture,6182,Prime
1814,SKU-1814,Grocery,11259,Elite
1815,SKU-1815,Electronics,13096,Global
1816,SKU-1816,Electronics,11659,Prime
1817,SKU-1817,Electronics,13051,Softq
1818,SKU-1818,Grocery,10508,Global
1819,SKU-1819,Grocery,3134,Elite
1820,SKU-1820,Electronics,3902,Nova
1821,SKU-1821,Clothing,14695,Softq
1822,SKU-1822,Electronics,12657,Global
1823,SKU-1823,Home Appliances,5352,Global
1824,SKU-1824,Electronics,11743,Global
1825,SKU-1825,Furniture,13721,Elite
1826,SKU-1826,Clothing,13723,Nova
1827,SKU-1827,Clothing,3396,Nova
1828,SKU-1828,Grocery,14038,Elite
1829,SKU-1829,Clothing,14530,Softq
1830,SKU-1830,Clothing,4805,Nova
1831,SKU-1831,Furniture,10128,Nova
1832,SKU-1832,Home Appliances,13345,Global
1833,SKU-1833,Furniture,5197,Softq
1834,SKU-1834,Home Appliances,6893,Prime
1835,SKU-1835,Furniture,14068,Elite
1836,SKU-1836,Home Appliances,10507,Elite
1837,SKU-1837,Clothing,8993,Global
1838,SKU-1838,Clothing,6383,Softq
1839,SKU-1839,Home Appliances,9307,Prime
1840,SKU-1840,Home Appliances,4523,Elite
1841,SKU-1841,Electronics,10688,Nova
1842,SKU-1842,Furniture,11440,Softq
1843,SKU-1843,Grocery,14118,Prime
1844,SKU-1844,Clothing,9679,Nova
1845,SKU-1845,Home Appliances,11543,Prime
1846,SKU-1846,Furniture,1704,Elite
1847,SKU-1847,Electronics,3410,Nova
1848,SKU-1848,Electronics,2774,Nova
1849,SKU-1849,Grocery,11766,Elite
1850,SKU-1850,Home Appliances,5359,Global
1851,SKU-1851,Home Appliances,7876,Elite
1852,SKU-1852,Clothing,3877,Prime
1853,SKU-1853,Home Appliances,3356,Elite
1854,SKU-1854,Electronics,10860,Global
1855,SKU-1855,Grocery,8902,Nova
1856,SKU-1856,Furniture,11538,Nova
1857,SKU-1857,Clothing,6579,Elite
1858,SKU-1858,Grocery,6727,Elite
1859,SKU-1859,Clothing,11479,Elite
1860,SKU-1860,Clothing,1789,Softq
1861,SKU-1861,Grocery,3692,Global
1862,SKU-1862,Furniture,13223,Nova
1863,SKU-1863,Grocery,13875,Nova
1864,SKU-1864,Furniture,3261,Elite
1865,SKU-1865,Home Appliances,7421,Softq
1866,SKU-1866,Electronics,13190,Prime
1867,SKU-1867,Home Appliances,11597,Global
1868,SKU-1868,Grocery,2129,Softq
1869,SKU-1869,Home Appliances,5398,Nova
1870,SKU-1870,Furniture,1750,Softq
1871,SKU-1871,Grocery,7084,Global
1872,SKU-1872,Furniture,2487,Prime
1873,SKU-1873,Home Appliances,2282,Softq
1874,SKU-1874,Clothing,9848,Softq
1875,SKU-1875,Clothing,5728,Nova
1876,SKU-1876,Electronics,7843,Elite
1877,SKU-1877,Grocery,303,Elite
1878,SKU-1878,Home Appliances,12916,Global
1879,SKU-1879,Electronics,13786,Nova
1880,SKU-1880,Home Appliances,9467,Softq
1881,SKU-1881,Grocery,10763,Nova
1882,SKU-1882,Grocery,13296,Nova
1883,SKU-1883,Grocery,120,Softq
1884,SKU-1884,Grocery,10203,Nova
1885,SKU-1885,Grocery,1155,Softq
1886,SKU-1886,Grocery,7620,Softq
1887,SKU-1887,Electronics,6895,Elite
1888,SKU-1888,Electronics,14868,Elite
1889,SKU-1889,Furniture,7597,Prime
1890,SKU-1890,Clothing,4835,Elite
1891,SKU-1891,Electronics,5787,Softq
1892,SKU-1892,Furniture,8672,Prime
1893,SKU-1893,Electronics,14642,Global
1894,SKU-1894,Furniture,13794,Prime
1895,SKU-1895,Grocery,13209,Global
1896,SKU-1896,Home Appliances,2676,Elite
1897,SKU-1897,Electronics,2994,Nova
1898,SKU-1898,Clothing,10908,Elite
1899,SKU-1899,Electronics,12514,Elite
1900,SKU-1900,Clothing,6753,Nova
1901,SKU-1901,Furniture,8243,Prime
1902,SKU-1902,Electronics,5585,Prime
1903,SKU-1903,Grocery,3770,Prime
1904,SKU-1904,Home Appliances,8070,Softq
1905,SKU-1905,Home Appliances,11273,Nova
1906,SKU-1906,Home Appliances,8096,Elite
1907,SKU-1907,Grocery,12915,Prime
1908,SKU-1908,Clothing,7088,Elite
1909,SKU-1909,Electronics,1722,Softq
1910,SKU-1910,Furniture,5953,Nova
1911,SKU-1911,Home Appliances,2220,Prime
1912,SKU-1912,Electronics,3081,Global
1913,SKU-1913,Clothing,3742,Nova
1914,SKU-1914,Grocery,3314,Nova
1915,SKU-1915,Electronics,3324,Global
1916,SKU-1916,Furniture,3958,Global
1917,SKU-1917,Electronics,11649,Softq
1918,SKU-1918,Grocery,972,Elite
1919,SKU-1919,Grocery,8594,Prime
1920,SKU-1920,Home Appliances,11534,Softq
1921,SKU-1921,Furniture,745,Prime
1922,SKU-1922,Furniture,373,Nova
1923,SKU-1923,Home Appliances,1325,Prime
1924,SKU-1924,Clothing,12751,Softq
1925,SKU-1925,Grocery,1787,Softq
1926,SKU-1926,Furniture,13964,Nova
1927,SKU-1927,Grocery,4979,Nova
1928,SKU-1928,Home Appliances,11491,Prime
1929,SKU-1929,Home Appliances,12588,Elite
1930,SKU-1930,Electronics,7809,Global
1931,SKU-1931,Electronics,6195,Nova
1932,SKU-1932,Grocery,3742,Prime
1933,SKU-1933,Furniture,5603,Softq
1934,SKU-1934,Grocery,1045,Softq
1935,SKU-1935,Furniture,2610,Global
1936,SKU-1936,Home Appliances,8317,Prime
1937,SKU-1937,Electronics,14045,Softq
1938,SKU-1938,Home Appliances,6966,Nova
1939,SKU-1939,Electronics,367,Softq
1940,SKU-1940,Electronics,6966,Global
1941,SKU-1941,Home Appliances,10530,Softq
1942,SKU-1942,Clothing,5307,Global
1943,SKU-1943,Home Appliances,6366,Prime
1944,SKU-1944,Grocery,7425,Prime
1945,SKU-1945,Furniture,10645,Global
1946,SKU-1946,Furniture,5940,Global
1947,SKU-1947,Electronics,11057,Elite
1948,SKU-1948,Electronics,3141,Nova
1949,SKU-1949,Clothing,1232,Softq
1950,SKU-1950,Electronics,7363,Nova
1951,SKU-1951,Grocery,11246,Elite
1952,SKU-1952,Clothing,7209,Elite
1953,SKU-1953,Electronics,8762,Nova
1954,SKU-1954,Electronics,13666,Nova
1955,SKU-1955,Electronics,1538,Prime
1956,SKU-1956,Grocery,2192,Global
1957,SKU-1957,Electronics,13514,Prime
1958,SKU-1958,Home Appliances,949,Global
1959,SKU-1959,Home Appliances,5155,Global
1960,SKU-1960,Clothing,9587,Elite
1961,SKU-1961,Home Appliances,9801,Nova
1962,SKU-1962,Electronics,10843,Softq
1963,SKU-1963,Electronics,13311,Elite
1964,SKU-1964,Electronics,10027,Global
1965,SKU-1965,Grocery,8121,Elite
1966,SKU-1966,Home Appliances,10050,Softq
1967,SKU-1967,Home Appliances,9376,Softq
1968,SKU-1968,Furniture,14613,Global
1969,SKU-1969,Furniture,10694,Softq
1970,SKU-1970,Furniture,11576,Prime
1971,SKU-1971,Clothing,10452,Global
1972,SKU-1972,Clothing,14495,Nova
1973,SKU-1973,Furniture,2462,Global
1974,SKU-1974,Furniture,7279,Elite
1975,SKU-1975,Furniture,1139,Prime
1976,SKU-1976,Electronics,12752,Nova
1977,SKU-1977,Grocery,4494,Softq
1978,SKU-1978,Electronics,9875,Nova
1979,SKU-1979,Furniture,11405,Elite
1980,SKU-1980,Clothing,12087,Elite
1981,SKU-1981,Electronics,12849,Softq
1982,SKU-1982,Grocery,12659,Nova
1983,SKU-1983,Clothing,9476,Prime
1984,SKU-1984,Clothing,10750,Softq
