OrderID,OrderDate,CustomerID,ProductID,Quantity,OrderValue,OrderStatus,PaymentMethod,Rating,OrderYear,OrderMonth,OrderYearMonth,ComputedValue,ValueVariance,ValueVariancePct,IsDeliveredRating,IsOrderValueOutlier,IsPartialPeriod
45354,2024-08-01,17020,858,2,8260,Delivered,UPI,4,2024,8,2024-08,9782,-1522,-0.1556,Y,N,N
45355,2024-11-16,18605,851,2,4646,Shipped,Wallet,1,2024,11,2024-11,5464,-818,-0.1497,N,N,N
45356,2024-01-08,15533,455,1,1490,Returned,Wallet,2,2024,1,2024-01,789,701,0.8885,N,N,N
45357,2025-05-08,5553,1908,5,47780,Delivered,Card,2,2025,5,2025-05,35440,12340,0.3482,Y,Y,N
45358,2025-07-04,10980,493,2,2904,Cancelled,COD,1,2025,7,2025-07,26140,-23236,-0.8889,N,N,N
45359,2024-05-17,14526,303,1,9519,Returned,NetBanking,2,2024,5,2024-05,10901,-1382,-0.1268,N,N,N
45360,2024-04-27,6253,1436,1,695,Shipped,Card,3,2024,4,2024-04,13793,-13098,-0.9496,N,N,N
45361,2025-10-22,22263,1610,3,28026,Returned,UPI,3,2025,10,2025-10,20232,7794,0.3852,N,N,N
45362,2026-05-03,10011,746,3,13533,Delivered,NetBanking,1,2026,5,2026-05,10983,2550,0.2322,Y,N,N
45363,2024-03-26,5723,1701,5,14200,Delivered,NetBanking,5,2024,3,2024-03,47160,-32960,-0.6989,Y,N,N
45364,2025-09-05,1245,476,5,35185,Delivered,UPI,4,2025,9,2025-09,49135,-13950,-0.2839,Y,N,N
45365,2024-10-29,23520,1922,2,782,Returned,Wallet,2,2024,10,2024-10,746,36,0.0483,N,N,N
45366,2024-10-24,6819,1630,5,33975,Delivered,Wallet,4,2024,10,2024-10,65185,-31210,-0.4788,Y,N,N
45367,2024-07-28,9093,205,2,19090,Shipped,UPI,1,2024,7,2024-07,25954,-6864,-0.2645,N,N,N
45368,2025-05-21,22446,1533,2,16340,Cancelled,Wallet,4,2025,5,2025-05,9736,6604,0.6783,N,N,N
45369,2026-01-04,10843,708,1,504,Returned,UPI,2,2026,1,2026-01,14592,-14088,-0.9655,N,N,N
45370,2026-06-16,17446,298,3,25266,Delivered,Wallet,3,2026,6,2026-06,14772,10494,0.7104,Y,N,N
45371,2025-05-25,11053,1780,2,19650,Cancelled,COD,2,2025,5,2025-05,21098,-1448,-0.0686,N,N,N
45372,2024-08-22,13232,1311,1,5147,Returned,NetBanking,1,2024,8,2024-08,3726,1421,0.3814,N,N,N
45373,2025-10-10,10341,1172,4,30480,Delivered,Card,1,2025,10,2025-10,21504,8976,0.4174,Y,N,N
45374,2024-03-27,711,446,3,26277,Delivered,Wallet,1,2024,3,2024-03,27876,-1599,-0.0574,Y,N,N
45375,2026-05-03,14068,1641,5,35980,Cancelled,Wallet,4,2026,5,2026-05,61015,-25035,-0.4103,N,N,N
45376,2026-04-22,22751,612,1,1751,Delivered,NetBanking,3,2026,4,2026-04,1032,719,0.6967,Y,N,N
45377,2026-03-15,7769,1992,1,8388,Delivered,Card,5,2026,3,2026-03,11305,-2917,-0.258,Y,N,N
45378,2026-06-20,7556,1790,5,46510,Cancelled,UPI,4,2026,6,2026-06,23210,23300,1.0039,N,N,N
45379,2024-07-03,23645,973,3,29532,Delivered,Card,1,2024,7,2024-07,44601,-15069,-0.3379,Y,N,N
45380,2025-03-10,4309,623,3,20934,Delivered,UPI,5,2025,3,2025-03,27540,-6606,-0.2399,Y,N,N
45381,2026-02-07,16583,797,2,14502,Delivered,Card,2,2026,2,2026-02,26840,-12338,-0.4597,Y,N,N
45382,2025-12-27,3983,1049,4,23068,Shipped,UPI,4,2025,12,2025-12,20440,2628,0.1286,N,N,N
45383,2026-02-15,23299,1801,5,15950,Cancelled,NetBanking,5,2026,2,2026-02,1880,14070,7.484,N,N,N
45384,2025-02-03,1490,1934,1,506,Delivered,COD,4,2025,2,2025-02,1045,-539,-0.5158,Y,N,N
45385,2026-06-13,851,982,4,7036,Cancelled,Wallet,3,2026,6,2026-06,41488,-34452,-0.8304,N,N,N
45386,2024-05-15,15136,1840,3,1650,Shipped,UPI,4,2024,5,2024-05,13569,-11919,-0.8784,N,N,N
45387,2024-07-21,20833,1231,1,3235,Shipped,Wallet,1,2024,7,2024-07,5877,-2642,-0.4495,N,N,N
45388,2024-04-28,20074,233,3,25224,Shipped,UPI,1,2024,4,2024-04,10089,15135,1.5001,N,N,N
45389,2026-06-26,20928,574,2,13728,Delivered,Card,3,2026,6,2026-06,19298,-5570,-0.2886,Y,N,N
45390,2024-12-21,9145,1676,3,23310,Delivered,COD,5,2024,12,2024-12,3012,20298,6.739,Y,N,N
45391,2024-10-14,13462,21,1,3613,Delivered,COD,4,2024,10,2024-10,5422,-1809,-0.3336,Y,N,N
45392,2025-06-09,1601,1501,1,7873,Returned,Card,5,2025,6,2025-06,1097,6776,6.1768,N,N,N
45393,2026-03-30,19402,1104,1,9457,Delivered,Card,1,2026,3,2026-03,3950,5507,1.3942,Y,N,N
45394,2024-06-27,18793,116,5,34155,Returned,Wallet,2,2024,6,2024-06,11655,22500,1.9305,N,N,N
45395,2024-06-16,20492,1033,4,19868,Delivered,NetBanking,2,2024,6,2024-06,11440,8428,0.7367,Y,N,N
45396,2024-10-18,22478,557,2,6470,Returned,UPI,5,2024,10,2024-10,15142,-8672,-0.5727,N,N,N
45397,2024-06-29,10205,844,1,9116,Delivered,Card,2,2024,6,2024-06,12719,-3603,-0.2833,Y,N,N
45398,2024-08-02,11867,1096,4,8860,Returned,UPI,2,2024,8,2024-08,25456,-16596,-0.6519,N,N,N
45399,2024-12-04,6882,1348,4,16488,Delivered,Card,2,2024,12,2024-12,59644,-43156,-0.7236,Y,N,N
45400,2026-03-17,6720,974,1,9296,Delivered,UPI,4,2026,3,2026-03,13014,-3718,-0.2857,Y,N,N
45401,2025-12-23,19478,426,1,5660,Shipped,NetBanking,4,2025,12,2025-12,6001,-341,-0.0568,N,N,N
45402,2025-08-12,5238,1663,1,4340,Returned,NetBanking,1,2025,8,2025-08,621,3719,5.9887,N,N,N
45403,2024-03-21,12081,1959,5,13650,Cancelled,UPI,4,2024,3,2024-03,25775,-12125,-0.4704,N,N,N
45404,2024-07-06,1454,862,3,12816,Shipped,UPI,5,2024,7,2024-07,37485,-24669,-0.6581,N,N,N
45405,2024-05-24,22757,64,4,9176,Delivered,COD,3,2024,5,2024-05,52568,-43392,-0.8254,Y,N,N
45406,2025-06-22,16195,1472,2,5660,Delivered,Card,4,2025,6,2025-06,21160,-15500,-0.7325,Y,N,N
45407,2025-10-01,21033,771,4,4284,Cancelled,Card,4,2025,10,2025-10,58900,-54616,-0.9273,N,N,N
45408,2025-10-26,19688,1668,4,37712,Cancelled,Wallet,3,2025,10,2025-10,48228,-10516,-0.218,N,N,N
45409,2024-06-07,10470,1,4,12620,Cancelled,UPI,1,2024,6,2024-06,32136,-19516,-0.6073,N,N,N
45410,2024-07-09,11614,1403,4,8332,Delivered,Card,4,2024,7,2024-07,59484,-51152,-0.8599,Y,N,N
45411,2025-09-23,16801,1531,2,12094,Delivered,Card,3,2025,9,2025-09,4716,7378,1.5645,Y,N,N
45412,2025-03-18,10382,1381,2,262,Returned,COD,1,2025,3,2025-03,6294,-6032,-0.9584,N,N,N
45413,2024-02-29,2962,539,4,14980,Cancelled,Card,1,2024,2,2024-02,53824,-38844,-0.7217,N,N,N
45414,2025-01-20,5455,380,3,20331,Delivered,Wallet,3,2025,1,2025-01,34686,-14355,-0.4139,Y,N,N
45415,2024-03-04,23050,643,3,18591,Returned,Card,1,2024,3,2024-03,41775,-23184,-0.555,N,N,N
45416,2025-03-07,6457,429,2,12632,Delivered,Card,2,2025,3,2025-03,5100,7532,1.4769,Y,N,N
45417,2025-10-04,12631,1354,5,49190,Delivered,Wallet,5,2025,10,2025-10,49250,-60,-0.0012,Y,Y,N
45418,2025-05-28,6460,147,2,4136,Delivered,Wallet,1,2025,5,2025-05,19904,-15768,-0.7922,Y,N,N
45419,2025-04-23,6100,815,3,22590,Shipped,UPI,2,2025,4,2025-04,38169,-15579,-0.4082,N,N,N
45420,2025-07-12,3621,1145,4,10952,Returned,Wallet,3,2025,7,2025-07,45436,-34484,-0.759,N,N,N
45421,2024-07-29,23444,1049,1,1329,Delivered,Card,2,2024,7,2024-07,5110,-3781,-0.7399,Y,N,N
45422,2026-04-24,21726,1104,2,18020,Cancelled,NetBanking,1,2026,4,2026-04,7900,10120,1.281,N,N,N
45423,2026-04-03,13343,1389,1,8573,Delivered,Wallet,2,2026,4,2026-04,10315,-1742,-0.1689,Y,N,N
45424,2024-04-28,18859,171,5,37235,Cancelled,Card,1,2024,4,2024-04,57820,-20585,-0.356,N,N,N
45425,2025-12-02,460,409,3,12189,Shipped,Card,2,2025,12,2025-12,23133,-10944,-0.4731,N,N,N
45426,2025-01-19,19591,1878,4,36712,Cancelled,NetBanking,2,2025,1,2025-01,51664,-14952,-0.2894,N,N,N
45427,2024-11-28,18052,1548,3,21651,Returned,UPI,3,2024,11,2024-11,7755,13896,1.7919,N,N,N
45428,2024-07-21,9275,1749,2,510,Delivered,UPI,2,2024,7,2024-07,7388,-6878,-0.931,Y,N,N
45429,2026-02-24,19034,188,4,22460,Delivered,NetBanking,3,2026,2,2026-02,3700,18760,5.0703,Y,N,N
45430,2026-03-23,1517,509,2,11986,Delivered,NetBanking,4,2026,3,2026-03,3108,8878,2.8565,Y,N,N
45431,2025-02-06,18542,1197,2,17896,Delivered,COD,4,2025,2,2025-02,29304,-11408,-0.3893,Y,N,N
45432,2024-04-09,6929,1896,4,29880,Cancelled,Card,1,2024,4,2024-04,10704,19176,1.7915,N,N,N
45433,2024-10-12,23971,203,4,31756,Cancelled,UPI,2,2024,10,2024-10,39512,-7756,-0.1963,N,N,N
45434,2025-05-04,16453,62,1,6236,Returned,COD,3,2025,5,2025-05,5674,562,0.099,N,N,N
45435,2025-07-06,22000,432,3,16113,Returned,UPI,1,2025,7,2025-07,26799,-10686,-0.3987,N,N,N
45436,2025-11-21,17189,1853,1,871,Delivered,Wallet,5,2025,11,2025-11,3356,-2485,-0.7405,Y,N,N
45437,2024-07-21,11864,1742,4,18552,Returned,NetBanking,2,2024,7,2024-07,34732,-16180,-0.4659,N,N,N
45438,2024-06-11,1573,1479,2,12828,Cancelled,COD,3,2024,6,2024-06,13442,-614,-0.0457,N,N,N
45439,2024-04-22,6920,188,5,42955,Cancelled,COD,2,2024,4,2024-04,4625,38330,8.2876,N,N,N
45440,2024-08-26,18683,636,1,4874,Shipped,Card,4,2024,8,2024-08,1936,2938,1.5176,N,N,N
45441,2025-11-30,2076,858,1,5253,Cancelled,NetBanking,2,2025,11,2025-11,4891,362,0.074,N,N,N
45442,2026-02-23,18298,963,1,676,Delivered,Wallet,3,2026,2,2026-02,6112,-5436,-0.8894,Y,N,N
45443,2025-05-28,13345,1735,2,11664,Delivered,Card,2,2025,5,2025-05,13132,-1468,-0.1118,Y,N,N
45444,2026-05-25,17488,462,5,16530,Returned,Card,3,2026,5,2026-05,6135,10395,1.6944,N,N,N
45445,2025-09-15,5984,1140,3,7803,Cancelled,UPI,2,2025,9,2025-09,13836,-6033,-0.436,N,N,N
45446,2025-04-14,24536,705,4,23128,Delivered,COD,4,2025,4,2025-04,18592,4536,0.244,Y,N,N
45447,2024-05-25,14715,1491,3,26082,Returned,Wallet,5,2024,5,2024-05,16050,10032,0.625,N,N,N
45448,2024-07-15,12712,1736,3,783,Delivered,COD,5,2024,7,2024-07,44745,-43962,-0.9825,Y,N,N
45449,2026-02-15,15622,1695,2,18246,Delivered,COD,4,2026,2,2026-02,9352,8894,0.951,Y,N,N
45450,2026-05-04,14515,305,1,6487,Delivered,Card,4,2026,5,2026-05,9849,-3362,-0.3414,Y,N,N
45451,2024-11-28,1638,1777,5,13950,Delivered,NetBanking,1,2024,11,2024-11,72685,-58735,-0.8081,Y,N,N
45452,2025-02-14,17120,550,1,4903,Cancelled,Wallet,4,2025,2,2025-02,7293,-2390,-0.3277,N,N,N
45453,2024-07-15,23507,267,1,7677,Delivered,NetBanking,3,2024,7,2024-07,9389,-1712,-0.1823,Y,N,N
45454,2024-09-04,11538,1864,3,19026,Cancelled,UPI,2,2024,9,2024-09,9783,9243,0.9448,N,N,N
45455,2024-01-27,1590,1268,1,9416,Shipped,COD,5,2024,1,2024-01,903,8513,9.4275,N,N,N
45456,2025-10-29,5265,331,1,3071,Shipped,Card,4,2025,10,2025-10,9612,-6541,-0.6805,N,N,N
45457,2024-07-23,12859,530,5,23555,Delivered,UPI,3,2024,7,2024-07,63440,-39885,-0.6287,Y,N,N
45458,2026-02-26,8673,1342,4,23620,Delivered,COD,1,2026,2,2026-02,34660,-11040,-0.3185,Y,N,N
45459,2024-01-22,12394,1835,3,11103,Delivered,Card,3,2024,1,2024-01,42204,-31101,-0.7369,Y,N,N
45460,2025-04-16,8905,290,5,14335,Shipped,Wallet,2,2025,4,2025-04,55925,-41590,-0.7437,N,N,N
45461,2025-07-14,9338,1231,4,20836,Cancelled,UPI,5,2025,7,2025-07,23508,-2672,-0.1137,N,N,N
45462,2026-04-01,16701,1231,3,22920,Delivered,Card,5,2026,4,2026-04,17631,5289,0.3,Y,N,N
45463,2024-07-11,545,1860,3,19140,Delivered,UPI,5,2024,7,2024-07,5367,13773,2.5662,Y,N,N
45464,2026-03-26,4323,714,3,28308,Returned,UPI,2,2026,3,2026-03,10119,18189,1.7975,N,N,N
45465,2024-11-21,8899,1562,3,19650,Returned,Card,3,2024,11,2024-11,33831,-14181,-0.4192,N,N,N
45466,2025-11-12,316,1894,5,36925,Delivered,COD,4,2025,11,2025-11,68970,-32045,-0.4646,Y,N,N
45467,2025-03-02,422,1412,1,1370,Delivered,Card,1,2025,3,2025-03,10762,-9392,-0.8727,Y,N,N
45468,2026-05-13,21787,344,3,26937,Cancelled,COD,2,2026,5,2026-05,5826,21111,3.6236,N,N,N
45469,2025-10-15,6603,1220,2,18752,Shipped,COD,4,2025,10,2025-10,22594,-3842,-0.17,N,N,N
45470,2025-12-27,67,1393,1,384,Delivered,Wallet,1,2025,12,2025-12,3183,-2799,-0.8794,Y,N,N
45471,2025-10-09,22068,737,1,2483,Delivered,UPI,3,2025,10,2025-10,3273,-790,-0.2414,Y,N,N
45472,2024-04-29,406,954,5,24445,Shipped,Card,5,2024,4,2024-04,62090,-37645,-0.6063,N,N,N
45473,2025-06-21,10196,1436,2,13932,Delivered,Card,4,2025,6,2025-06,27586,-13654,-0.495,Y,N,N
45474,2024-08-10,14697,1501,3,23637,Delivered,Card,3,2024,8,2024-08,3291,20346,6.1823,Y,N,N
45475,2025-04-17,24695,728,3,1224,Shipped,Wallet,5,2025,4,2025-04,43983,-42759,-0.9722,N,N,N
45476,2025-01-22,1612,765,4,23048,Delivered,NetBanking,4,2025,1,2025-01,54364,-31316,-0.576,Y,N,N
45477,2024-09-30,21524,1665,1,3720,Cancelled,UPI,1,2024,9,2024-09,6881,-3161,-0.4594,N,N,N
45478,2024-12-15,4595,715,2,13764,Shipped,Card,5,2024,12,2024-12,4990,8774,1.7583,N,N,N
45479,2025-03-28,20554,720,5,27775,Delivered,UPI,4,2025,3,2025-03,15820,11955,0.7557,Y,N,N
45480,2024-09-28,17810,958,4,6200,Delivered,COD,3,2024,9,2024-09,54188,-47988,-0.8856,Y,N,N
45481,2024-10-02,23578,252,2,12538,Delivered,Wallet,3,2024,10,2024-10,7496,5042,0.6726,Y,N,N
45482,2024-09-03,8698,524,5,19955,Delivered,NetBanking,1,2024,9,2024-09,41735,-21780,-0.5219,Y,N,N
45483,2024-03-27,6984,889,1,2587,Delivered,COD,5,2024,3,2024-03,7515,-4928,-0.6558,Y,N,N
45484,2024-07-28,18356,1770,3,1770,Delivered,UPI,2,2024,7,2024-07,25470,-23700,-0.9305,Y,N,N
45485,2025-07-15,20073,241,4,32044,Delivered,UPI,2,2025,7,2025-07,26372,5672,0.2151,Y,N,N
45486,2025-03-30,23654,1857,1,2718,Delivered,NetBanking,2,2025,3,2025-03,6579,-3861,-0.5869,Y,N,N
45487,2026-04-11,872,1549,4,22356,Delivered,UPI,3,2026,4,2026-04,27000,-4644,-0.172,Y,N,N
45488,2026-01-15,9087,634,3,10371,Delivered,Wallet,3,2026,1,2026-01,37152,-26781,-0.7208,Y,N,N
45489,2024-04-20,12832,1181,3,26541,Cancelled,Wallet,5,2024,4,2024-04,8091,18450,2.2803,N,N,N
45490,2025-09-02,6362,1921,4,29892,Cancelled,COD,2,2025,9,2025-09,2980,26912,9.0309,N,N,N
45491,2024-01-04,17257,1014,3,14514,Delivered,COD,3,2024,1,2024-01,44727,-30213,-0.6755,Y,N,N
45492,2024-01-11,11799,409,4,30480,Delivered,Wallet,2,2024,1,2024-01,30844,-364,-0.0118,Y,N,N
45493,2024-06-27,17853,1663,1,8743,Delivered,COD,4,2024,6,2024-06,621,8122,13.0789,Y,N,N
45494,2024-10-30,19228,287,2,16376,Cancelled,UPI,5,2024,10,2024-10,874,15502,17.7368,N,N,N
45495,2025-05-14,21711,1907,4,11436,Delivered,COD,2,2025,5,2025-05,51660,-40224,-0.7786,Y,N,N
45496,2025-09-30,3163,1826,5,17245,Delivered,Card,5,2025,9,2025-09,68615,-51370,-0.7487,Y,N,N
45497,2026-03-09,14075,132,5,42380,Delivered,Wallet,1,2026,3,2026-03,18080,24300,1.344,Y,N,N
45498,2025-03-19,3805,78,5,22780,Delivered,Wallet,4,2025,3,2025-03,10830,11950,1.1034,Y,N,N
45499,2026-05-27,18576,1095,2,11666,Delivered,UPI,2,2026,5,2026-05,11952,-286,-0.0239,Y,N,N
45500,2025-02-02,2194,284,4,39640,Delivered,Card,5,2025,2,2025-02,46408,-6768,-0.1458,Y,N,N
45501,2024-07-02,14654,1981,4,5352,Returned,Card,4,2024,7,2024-07,51396,-46044,-0.8959,N,N,N
45502,2025-08-03,13322,188,2,500,Returned,Card,4,2025,8,2025-08,1850,-1350,-0.7297,N,N,N
45503,2024-01-20,20834,64,4,6916,Delivered,NetBanking,1,2024,1,2024-01,52568,-45652,-0.8684,Y,N,N
45504,2025-05-16,9709,385,2,5714,Shipped,Wallet,1,2025,5,2025-05,19552,-13838,-0.7078,N,N,N
45505,2024-06-09,10726,1954,4,17368,Delivered,Card,5,2024,6,2024-06,54664,-37296,-0.6823,Y,N,N
45506,2026-06-07,16789,58,1,3644,Shipped,NetBanking,2,2026,6,2026-06,11944,-8300,-0.6949,N,N,N
45507,2024-10-24,24777,909,4,7312,Delivered,Card,3,2024,10,2024-10,55928,-48616,-0.8693,Y,N,N
45508,2024-02-05,2524,676,3,19074,Shipped,Card,4,2024,2,2024-02,38217,-19143,-0.5009,N,N,N
45509,2024-10-13,16968,1407,2,18128,Cancelled,Card,2,2024,10,2024-10,26470,-8342,-0.3151,N,N,N
45510,2024-03-11,19673,977,4,2064,Shipped,Wallet,2,2024,3,2024-03,40592,-38528,-0.9492,N,N,N
45511,2024-04-29,24346,1387,5,44395,Delivered,Wallet,2,2024,4,2024-04,70550,-26155,-0.3707,Y,N,N
45512,2026-04-27,20441,617,1,2856,Delivered,COD,3,2026,4,2026-04,14716,-11860,-0.8059,Y,N,N
45513,2024-08-15,23565,422,5,20605,Cancelled,Card,4,2024,8,2024-08,57610,-37005,-0.6423,N,N,N
45514,2025-08-11,17723,1936,2,19706,Returned,UPI,3,2025,8,2025-08,16634,3072,0.1847,N,N,N
45515,2024-08-22,15685,324,4,11676,Delivered,UPI,3,2024,8,2024-08,48904,-37228,-0.7612,Y,N,N
45516,2024-04-15,18236,1019,4,30552,Cancelled,NetBanking,1,2024,4,2024-04,8972,21580,2.4053,N,N,N
45517,2024-05-24,7931,1709,4,7152,Returned,Card,1,2024,5,2024-05,56812,-49660,-0.8741,N,N,N
45518,2025-02-14,21067,1701,1,6615,Cancelled,UPI,5,2025,2,2025-02,9432,-2817,-0.2987,N,N,N
45519,2024-08-24,20557,902,3,27486,Shipped,Wallet,3,2024,8,2024-08,23568,3918,0.1662,N,N,N
45520,2024-06-28,11006,461,5,26640,Delivered,UPI,5,2024,6,2024-06,45495,-18855,-0.4144,Y,N,N
45521,2026-01-28,22205,698,2,5654,Returned,NetBanking,5,2026,1,2026-01,262,5392,20.5802,N,N,N
45522,2024-12-22,24993,1300,4,18016,Delivered,COD,1,2024,12,2024-12,58844,-40828,-0.6938,Y,N,N
45523,2025-06-11,12245,773,5,40755,Delivered,UPI,5,2025,6,2025-06,30395,10360,0.3408,Y,N,N
45524,2026-04-16,2622,1475,2,9788,Shipped,Card,4,2026,4,2026-04,5786,4002,0.6917,N,N,N
45525,2024-12-17,15347,1223,2,19842,Shipped,UPI,2,2024,12,2024-12,19924,-82,-0.0041,N,N,N
45526,2024-11-14,8263,735,5,7080,Cancelled,NetBanking,4,2024,11,2024-11,13540,-6460,-0.4771,N,N,N
45527,2024-10-07,21109,1938,3,8133,Delivered,Card,4,2024,10,2024-10,20898,-12765,-0.6108,Y,N,N
45528,2024-02-13,14973,271,1,7235,Delivered,COD,3,2024,2,2024-02,13575,-6340,-0.467,Y,N,N
45529,2025-07-02,17333,1009,5,16460,Delivered,NetBanking,2,2025,7,2025-07,20095,-3635,-0.1809,Y,N,N
45530,2024-07-01,9781,665,1,1590,Delivered,NetBanking,2,2024,7,2024-07,2202,-612,-0.2779,Y,N,N
45531,2025-02-26,13081,936,3,21189,Delivered,UPI,4,2025,2,2025-02,2952,18237,6.1778,Y,N,N
45532,2026-01-04,16540,1062,5,19325,Returned,UPI,2,2026,1,2026-01,70360,-51035,-0.7253,N,N,N
45533,2024-11-11,20228,1413,2,12404,Delivered,UPI,4,2024,11,2024-11,14068,-1664,-0.1183,Y,N,N
45534,2024-05-20,764,421,3,16833,Shipped,COD,3,2024,5,2024-05,4560,12273,2.6914,N,N,N
45535,2025-05-27,8635,336,1,6072,Delivered,UPI,3,2025,5,2025-05,6690,-618,-0.0924,Y,N,N
45536,2025-03-18,11713,1635,2,9196,Cancelled,Wallet,2,2025,3,2025-03,518,8678,16.7529,N,N,N
45537,2025-09-11,23766,1068,4,2072,Delivered,NetBanking,4,2025,9,2025-09,5260,-3188,-0.6061,Y,N,N
45538,2025-09-01,1284,1595,1,9605,Delivered,UPI,5,2025,9,2025-09,1053,8552,8.1216,Y,N,N
45539,2024-11-10,13175,513,3,16623,Cancelled,Wallet,2,2024,11,2024-11,8859,7764,0.8764,N,N,N
45540,2024-05-19,1589,1054,2,14054,Shipped,Wallet,3,2024,5,2024-05,10632,3422,0.3219,N,N,N
45541,2024-01-30,17105,346,4,35572,Cancelled,Wallet,3,2024,1,2024-01,32220,3352,0.104,N,N,N
45542,2024-09-17,17578,1766,4,24264,Delivered,Card,4,2024,9,2024-09,13828,10436,0.7547,Y,N,N
45543,2024-10-21,17336,711,4,24036,Delivered,COD,2,2024,10,2024-10,11224,12812,1.1415,Y,N,N
45544,2025-12-02,13251,1654,3,21378,Delivered,UPI,1,2025,12,2025-12,5760,15618,2.7115,Y,N,N
45545,2024-01-10,23748,749,2,12178,Delivered,COD,3,2024,1,2024-01,2208,9970,4.5154,Y,N,N
45546,2026-05-12,24727,1202,4,1348,Delivered,COD,2,2026,5,2026-05,3908,-2560,-0.6551,Y,N,N
45547,2025-03-25,11643,1520,1,4969,Returned,Card,5,2025,3,2025-03,10109,-5140,-0.5085,N,N,N
45548,2025-12-26,18458,720,4,7948,Delivered,Card,2,2025,12,2025-12,12656,-4708,-0.372,Y,N,N
45549,2025-11-06,1179,359,4,17376,Delivered,UPI,4,2025,11,2025-11,55116,-37740,-0.6847,Y,N,N
45550,2024-04-29,1603,1748,4,25624,Shipped,NetBanking,3,2024,4,2024-04,15608,10016,0.6417,N,N,N
45551,2024-04-18,19261,1118,5,45840,Delivered,UPI,5,2024,4,2024-04,66850,-21010,-0.3143,Y,N,N
45552,2025-06-19,18446,285,1,1387,Cancelled,UPI,4,2025,6,2025-06,10396,-9009,-0.8666,N,N,N
45553,2024-10-27,5505,1846,1,7970,Cancelled,NetBanking,3,2024,10,2024-10,1704,6266,3.6772,N,N,N
45554,2025-11-15,9348,788,5,30545,Returned,Card,1,2025,11,2025-11,61825,-31280,-0.5059,N,N,N
45555,2025-07-05,3580,966,1,2787,Returned,COD,2,2025,7,2025-07,3080,-293,-0.0951,N,N,N
45556,2024-11-25,1310,1148,5,11290,Delivered,NetBanking,4,2024,11,2024-11,32010,-20720,-0.6473,Y,N,N
45557,2025-04-27,18576,1920,3,16209,Cancelled,COD,3,2025,4,2025-04,34602,-18393,-0.5316,N,N,N
45558,2024-05-14,18980,182,2,17430,Delivered,NetBanking,3,2024,5,2024-05,23028,-5598,-0.2431,Y,N,N
45559,2024-04-13,4932,585,3,11400,Delivered,UPI,2,2024,4,2024-04,4608,6792,1.474,Y,N,N
45560,2026-05-06,15685,543,3,17517,Delivered,UPI,5,2026,5,2026-05,12930,4587,0.3548,Y,N,N
45561,2026-04-25,18787,1820,4,3044,Delivered,COD,2,2026,4,2026-04,15608,-12564,-0.805,Y,N,N
45562,2026-03-29,17953,731,1,8860,Shipped,COD,5,2026,3,2026-03,10251,-1391,-0.1357,N,N,N
45563,2024-09-04,22000,1462,5,5945,Cancelled,UPI,4,2024,9,2024-09,63575,-57630,-0.9065,N,N,N
45564,2026-05-20,3348,879,2,3732,Shipped,UPI,3,2026,5,2026-05,9724,-5992,-0.6162,N,N,N
45565,2026-01-05,4528,1226,1,5979,Delivered,UPI,4,2026,1,2026-01,772,5207,6.7448,Y,N,N
45566,2024-09-16,2689,1517,5,30430,Shipped,UPI,4,2024,9,2024-09,26980,3450,0.1279,N,N,N
45567,2025-11-09,20929,295,5,19380,Delivered,NetBanking,5,2025,11,2025-11,25450,-6070,-0.2385,Y,N,N
45568,2024-06-23,1527,272,5,30160,Cancelled,UPI,4,2024,6,2024-06,18880,11280,0.5975,N,N,N
45569,2025-08-25,17626,474,3,29409,Shipped,NetBanking,5,2025,8,2025-08,16977,12432,0.7323,N,N,N
45570,2026-04-21,3230,557,5,6355,Cancelled,UPI,5,2026,4,2026-04,37855,-31500,-0.8321,N,N,N
45571,2024-04-18,20535,1896,2,6506,Delivered,UPI,2,2024,4,2024-04,5352,1154,0.2156,Y,N,N
45572,2025-03-08,21543,529,1,9309,Cancelled,UPI,2,2025,3,2025-03,13224,-3915,-0.2961,N,N,N
45573,2025-08-25,9948,756,2,11578,Returned,NetBanking,5,2025,8,2025-08,19980,-8402,-0.4205,N,N,N
45574,2024-02-14,11102,1098,3,13245,Cancelled,UPI,4,2024,2,2024-02,21096,-7851,-0.3722,N,N,N
45575,2025-07-23,18548,1070,2,8578,Delivered,COD,3,2025,7,2025-07,25144,-16566,-0.6588,Y,N,N
45576,2026-06-23,9210,970,4,24112,Delivered,UPI,2,2026,6,2026-06,9556,14556,1.5232,Y,N,N
45577,2025-12-13,7450,874,1,528,Returned,COD,1,2025,12,2025-12,3989,-3461,-0.8676,N,N,N
45578,2024-04-10,21015,1228,2,1228,Delivered,NetBanking,2,2024,4,2024-04,14634,-13406,-0.9161,Y,N,N
45579,2025-06-20,17228,1454,4,9836,Delivered,NetBanking,2,2025,6,2025-06,3688,6148,1.667,Y,N,N
45580,2024-03-19,17192,1819,3,15498,Shipped,NetBanking,3,2024,3,2024-03,9402,6096,0.6484,N,N,N
45581,2025-06-26,20977,147,3,7230,Delivered,Card,1,2025,6,2025-06,29856,-22626,-0.7578,Y,N,N
45582,2025-12-18,18493,229,3,22143,Returned,Card,2,2025,12,2025-12,14841,7302,0.492,N,N,N
45583,2024-04-18,3354,1357,5,37170,Delivered,Card,2,2024,4,2024-04,40290,-3120,-0.0774,Y,N,N
